行政區,土地面積,建物總面積,屋齡,樓層,總樓層,用途,房數,廳數,衛數,電梯,車位類別,交易日期,經度,緯度,總價
大安區,20.8,84.25,35.82003737,4,5,0,3,1,1,0,無,2017/4/20,121.560103,25.016445,1180
大安區,30.2,105.29,37.08495041,3,5,0,3,2,2,0,無,2017/4/7,121.53117,25.030805,1310
大安區,20.04,110.46,29.99377126,10,14,0,3,2,2,1,無,2017/4/20,121.538983,25.040927,2260
大安區,3.37,37.61,7.228074498,5,13,1,1,1,1,1,無,2017/4/15,121.532353,25.03342,1200
松山區,11.9,127.5,29.86782754,11,16,0,3,2,2,1,無,2017/4/7,121.570725,25.051686,3220
信義區,36.88,123.67,36.87686948,2,6,0,2,2,2,1,無,2017/4/5,121.576672,25.015948,1400
文山區,47.93,103.24,30.48659452,1,4,0,3,2,2,0,無,2017/4/1,121.563753,25.001104,2420
文山區,21.41,70.42,21.62125163,7,12,0,1,2,1,1,坡道機械,2017/4/13,121.5586,25.005724,730
文山區,87.57,177.86,19.64995859,3,19,0,3,2,2,1,坡道機械,2017/2/2,121.578208,24.991091,2238
文山區,26.64,126.63,0.692690473,6,7,0,2,1,1,1,升降機械,2017/4/15,121.561428,24.99696,1738
文山區,24.91,97.83,36.94805506,2,5,0,3,1,2,0,無,2017/4/12,121.539916,24.998099,1300
文山區,29.16,109.43,36.30738482,4,5,0,3,2,2,0,無,2017/3/18,121.544807,24.994434,1260
文山區,91.35,257.31,17.69783089,8,22,0,3,2,2,1,坡道平面,2017/4/20,121.554312,24.989877,3168
文山區,12.97,91.03,-2.19580142,2,8,0,1,2,1,1,升降機械,2014/6/6,121.543741,25.004745,1813
文山區,51.49,354.51,1.853563044,12,15,0,4,2,2,1,坡道平面,2017/3/29,121.546206,24.990227,4560
松山區,24.5,111.08,34.05682526,2,6,0,3,2,2,1,無,2017/4/20,121.567066,25.05293,1990
信義區,32.61,249.77,9.24864987,14,27,0,3,2,2,1,坡道平面,2017/3/28,121.574147,25.032986,7800
大安區,24.65,125.53,30.9848936,12,18,0,2,2,2,1,無,2017/4/9,121.539055,25.028981,2250
大安區,28.25,146.08,31.90483035,4,19,0,4,2,2,1,無,2017/4/17,121.5464,25.025545,3000
信義區,28.39,119.5,29.86782754,3,5,0,3,2,2,0,無,2017/3/26,121.554509,25.025002,2100
松山區,12.38,67.39,33.18617083,2,7,0,2,2,2,1,無,2017/4/4,121.556383,25.049467,1300
大安區,33.5,100.63,47.89968309,3,4,0,3,2,2,0,無,2017/4/12,121.555769,25.027449,1880
大安區,7.8,90.34,8.914625215,8,14,0,3,2,2,1,無,2017/4/18,121.534206,25.025939,3140
信義區,9.2,51.98,3.011697708,5,9,0,1,1,1,1,塔式車位,2017/4/22,121.571198,25.019254,1316
松山區,26.53,120.53,15.88807436,9,13,0,2,2,1,1,無,2017/2/7,121.553214,25.055878,2300
文山區,40.17,379.75,2.425785608,8,14,0,3,2,2,1,坡道平面,2017/4/25,121.554503,25.000996,6300
文山區,20.24,73.55,12.69567479,1,6,0,3,2,2,1,無,2017/3/31,121.550064,25.00749,1000
文山區,47.03,347.16,2.65303189,6,9,0,3,1,3,1,坡道平面,2017/4/10,121.555252,24.977333,4250
文山區,15.18,103.99,19.83613627,8,9,0,3,1,1,1,升降平面,2017/5/5,121.544929,24.998753,1500
文山區,8.48,73.67,24.5371226,11,16,1,2,2,1,1,無,2017/4/20,121.542948,24.991243,968
文山區,40.5,152.36,6.19314565,17,19,0,3,2,2,1,坡道平面,2017/4/25,121.577706,25.000722,2450
文山區,53.67,292.34,9.703142433,4,15,0,3,2,2,1,坡道機械,2016/12/10,121.578218,24.99098,4280
信義區,100.2,408.2,20.33717325,12,17,0,4,2,4,1,坡道平面,2017/4/25,121.564946,25.02934,16800
信義區,36.5,96.84,45.66555097,2,4,0,7,0,7,0,無,2017/4/19,121.575286,25.040067,1820
松山區,15.13,126.2,37.64348344,14,15,0,3,2,2,1,無,2017/1/10,121.56806,25.059078,2400
松山區,27.31,149.55,37.2766039,1,7,0,4,2,2,1,坡道平面,2017/4/25,121.548334,25.059985,4400
大安區,4.82,47.99,33.66530456,13,14,0,2,1,1,1,無,2017/4/15,121.550505,25.033594,1288
信義區,28.12,241.65,22.49738188,8,16,0,5,2,2,1,坡道平面,2017/3/10,121.575601,25.035345,5080
信義區,22.34,125.3,38.61544043,7,7,0,6,3,3,1,無,2017/4/12,121.560177,25.036517,3300
信義區,29.4,112.07,27.95403054,4,5,0,3,2,2,0,無,2017/4/8,121.575627,25.041703,1688
信義區,23.4,77.57,40.29377742,2,5,0,3,1,1,0,無,2017/4/23,121.57982,25.037006,1080
信義區,49.72,193.05,18.9517923,4,13,0,2,2,2,1,坡道平面,2017/4/10,121.569351,25.030611,4600
大安區,7.73,68.17,29.83771056,15,18,0,3,2,2,1,無,2017/3/20,121.543533,25.021701,1200
大安區,6.37,36.47,8.465608466,3,9,0,1,1,1,1,無,2017/5/3,121.527978,25.021405,1100
大安區,25.7,100.5,36.24988877,1,5,0,5,1,2,0,無,2017/3/9,121.556423,25.029112,810
大安區,8.79,25.27,23.41184282,2,5,0,1,0,1,1,無,2017/4/8,121.555546,25.027971,520
文山區,22.81,132.16,8.835225912,10,14,0,2,1,1,1,坡道機械,2017/3/22,121.552195,24.987973,1700
大安區,7.17,84.54,8.79963312,13,14,0,1,1,1,1,塔式車位,2017/4/15,121.557233,25.029534,2760
大安區,19.94,102.91,31.85828593,17,17,0,3,2,1,1,無,2017/3/31,121.546394,25.027715,2020
大安區,41.16,124.85,29.22441939,2,5,0,3,2,2,0,無,2017/4/13,121.55243,25.026358,1885
大安區,40.71,169,30.88906685,6,7,0,4,2,2,1,無,2017/4/4,121.540482,25.031061,3370
大安區,9.34,131.85,0.75018652,5,25,0,3,2,1,1,坡道平面,2017/4/21,121.532557,25.016748,1021
松山區,20.67,79.42,41.3779886,2,4,0,3,2,1,0,無,2017/4/13,121.545362,25.056505,1654
松山區,41,115.95,42.72777675,3,4,0,3,1,2,0,無,2017/3/9,121.558897,25.052198,2450
松山區,26.15,104.75,32.04720152,5,7,0,3,1,1,1,無,2017/4/12,121.545237,25.062895,1680
松山區,31.67,141.97,29.31477032,4,6,0,4,2,2,1,無,2017/3/27,121.546664,25.045518,2888
松山區,31.8,112.3,38.28415368,5,5,0,3,2,2,0,無,2017/4/22,121.545143,25.061584,1736
松山區,13.01,132.54,37.13423274,8,13,0,3,2,2,1,無,2017/3/27,121.570725,25.051686,1200
文山區,40.38,124.37,2.395668631,3,5,0,2,2,1,1,坡道平面,2017/4/6,121.587519,24.987883,1620
文山區,19.91,158.06,0.246411631,7,15,0,3,2,2,1,升降機械,2017/4/12,121.562321,24.982386,3186
文山區,21.22,167,0.246411631,7,15,0,3,2,2,1,升降機械,2017/4/12,121.562321,24.982386,3386
文山區,27.85,235.21,4.287562373,12,15,0,3,2,2,1,坡道平面,2017/4/18,121.565104,24.986122,4688
文山區,14.87,151.92,3.227992361,12,15,0,2,1,1,1,坡道平面,2017/4/20,121.542872,24.997928,2035
文山區,0.27,10.11,34.61262038,4,5,0,3,2,1,0,無,2017/5/10,121.561177,25.007266,5
文山區,83.01,119.7,33.61054642,2,5,0,3,2,2,0,無,2017/3/7,121.569432,25.000316,1238
文山區,29.29,129.25,32.60299664,4,5,0,3,2,2,0,無,2017/4/7,121.561183,24.994368,930
文山區,3.71,45.32,21.22151721,17,24,0,1,1,1,1,無,2017/3/25,121.541968,24.988412,560
松山區,13.11,58.24,35.29435923,1,7,1,1,1,1,1,無,2017/3/28,121.555758,25.056145,1700
松山區,13.2,66.38,24.05525096,4,5,0,2,2,1,0,無,2017/4/11,121.569677,25.052427,1175
信義區,24.89,128.64,29.64331916,5,5,0,3,2,2,0,無,2017/4/16,121.576733,25.034745,2280
信義區,30.54,146.02,31.88840291,4,5,0,4,2,2,0,無,2017/4/11,121.583057,25.042936,2450
松山區,43.46,157.73,30.64813104,7,7,0,3,2,2,1,坡道平面,2017/3/7,121.551098,25.055986,2007
大安區,6.76,44.81,21.59934838,4,10,1,1,1,1,1,無,2017/4/14,121.532557,25.016748,1200
大安區,9.6,103.51,26.05939889,3,12,1,3,1,2,1,無,2017/3/29,121.532557,25.016748,2277
信義區,20.84,88.57,39.27253811,4,5,0,3,2,1,0,無,2017/4/23,121.559869,25.030338,1480
文山區,27.67,89.69,6.209573092,8,19,0,2,1,1,1,無,2017/5/1,121.577706,25.000722,1620
大安區,17.47,78.94,9.755162666,3,13,0,2,2,1,1,無,2017/3/25,121.541754,25.029816,2300
信義區,10.49,118.39,3.40321841,10,13,0,2,2,2,1,坡道平面,2017/4/3,121.566627,25.044325,3300
松山區,17.28,117.35,33.31485246,10,12,1,2,2,2,1,無,2017/4/6,121.570725,25.051686,1500
松山區,28.56,135.75,34.34978131,3,7,0,3,2,2,1,無,2017/4/20,121.547912,25.05476,3030
松山區,41.87,131.04,30.47564289,5,5,0,3,2,2,0,無,2017/4/11,121.56759,25.05479,2050
文山區,53.18,185.06,24.02513399,7,8,0,4,2,2,1,坡道平面,2017/4/8,121.55891,24.984741,1600
文山區,74.39,154.9,20.50966139,4,16,0,3,2,2,1,坡道平面,2017/2/26,121.58671,24.988544,1550
文山區,35.73,210.64,19.55413184,5,6,0,3,2,2,1,升降平面,2017/3/31,121.544055,24.992757,2670
文山區,10.11,47.29,9.955029877,4,8,0,2,1,1,1,無,2017/4/10,121.565387,24.988866,790
文山區,51.22,119.45,0.071185582,5,5,0,2,2,1,1,升降機械,2017/1/3,121.584705,24.98703,1950
文山區,19.94,164.23,4.279348652,5,15,0,3,2,2,1,坡道平面,2017/4/15,121.565104,24.986122,3050
松山區,50.76,129.83,34.66464062,4,4,0,3,2,2,0,無,2017/4/23,121.568715,25.062201,1730
松山區,17.1,58.64,43.81746374,3,4,0,2,2,2,0,無,2017/4/2,121.567442,25.058385,1250
大安區,12.79,137.69,33.67078037,11,14,0,3,2,2,1,無,2017/4/17,121.550505,25.033594,3600
文山區,25.92,49.55,33.67078037,4,7,0,1,1,1,1,無,2017/3/29,121.569946,25.001366,720
大安區,24.2,124.67,30.97120406,11,16,0,3,2,2,1,無,2017/4/4,121.537233,25.023301,2590
信義區,22.16,115.49,28.08271217,7,7,0,3,2,2,1,無,2017/3/25,121.569986,25.024951,2400
信義區,31.25,89.13,48.47190565,3,4,0,3,2,2,0,無,2017/3/25,121.557598,25.030401,1968
文山區,12.57,89.12,0.572222564,3,17,0,2,2,1,1,無,2017/4/27,121.54749,24.999226,2110
文山區,21.62,128.93,8.917363122,4,14,0,1,1,1,1,坡道機械,2017/4/21,121.552195,24.987973,1590
文山區,37.31,116.52,34.34156759,4,5,0,3,1,2,0,無,2016/4/26,121.546475,24.987869,1200
大安區,19.18,96.88,0.227246282,8,10,0,1,1,1,1,無,2017/3/2,121.547143,25.043012,4028
大安區,31.1,127.96,30.99036941,1,6,0,3,2,2,1,無,2017/5/9,121.536184,25.023071,3150
大安區,7.1,91.22,32.83024292,6,12,1,2,2,1,1,無,2017/4/15,121.546505,25.024851,1980
大安區,12.8,57.95,31.95411268,4,5,0,2,0,2,0,無,2017/4/21,121.543998,25.032641,1225
大安區,40.4,134.66,36.06097319,5,5,0,4,2,2,0,無,2017/4/25,121.53688,25.037161,2995
松山區,10.4,99.96,22.11955071,7,12,1,3,1,2,1,無,2017/4/26,121.568715,25.062201,1650
松山區,25.05,123.72,39.32729625,7,7,0,3,2,2,1,無,2017/4/26,121.55265,25.045826,2650
信義區,5.87,38.52,11.50194734,7,11,1,1,1,1,1,無,2017/4/7,121.582085,25.043807,1350
松山區,11.91,120.54,35.27519388,6,12,1,3,2,2,1,無,2017/4/5,121.569481,25.05528,2100
文山區,24.18,111.23,16.47398646,2,10,0,3,2,2,1,坡道機械,2017/4/16,121.555145,24.981342,1446
文山區,53.93,195.34,7.356756128,2,14,0,3,2,2,1,坡道平面,2017/5/3,121.538237,25.000705,3000
文山區,21.47,72.04,36.67152645,2,5,0,2,2,1,0,無,2017/4/17,121.546355,24.994347,1120
文山區,17.16,35.56,9.484109872,5,5,0,1,0,1,1,無,2017/4/17,121.586631,24.979863,390
文山區,58,99.4,33.72827642,2,7,0,3,2,1,1,無,2017/4/19,121.569858,24.999234,1293
文山區,24.23,98.37,19.79232975,2,11,0,3,2,2,1,無,2017/4/8,121.547687,25.003653,1416
文山區,27.1,94.3,25.81298726,3,5,0,3,2,1,0,無,2017/5/1,121.555,24.982336,1052
文山區,9.03,36.87,7.983736832,5,7,0,1,0,1,1,無,2017/5/12,121.575046,24.989197,724
信義區,4.02,47.33,28.14842194,9,12,1,1,0,1,1,無,2017/4/24,121.557598,25.030401,980
信義區,25.01,133.57,-0.843275358,2,6,0,3,2,1,1,升降平面,2015/4/28,121.569208,25.017719,2130
信義區,19.91,111.05,-4.432671444,5,6,0,2,1,1,1,坡道平面,2011/9/25,121.569208,25.017719,1800
信義區,7.33,96.26,18.48634811,9,14,1,1,0,1,1,升降平面,2017/4/14,121.560501,25.032312,1741
松山區,9.99,104.4,31.59818477,5,12,1,2,2,2,1,無,2017/5/1,121.557017,25.05176,1950
信義區,4.71,37.78,20.47954441,7,10,1,1,1,1,1,無,2017/3/19,121.579173,25.047947,930
信義區,27.01,93.24,30.85347406,4,5,0,3,2,2,0,無,2017/4/11,121.58089,25.032686,1450
松山區,3.74,38.51,9.166512659,6,14,0,1,1,1,1,無,2017/4/6,121.579786,25.051573,795
信義區,28,106.51,30.81788127,5,5,0,5,2,2,0,無,2017/4/25,121.563959,25.028703,1850
信義區,27.82,171.78,24.93959493,7,7,0,4,2,2,1,無,2017/4/13,121.569039,25.021864,3400
大安區,26.28,120.41,34.45655968,3,7,0,3,2,2,1,無,2017/4/7,121.55453,25.02184,1500
文山區,17.29,110.66,5.38820099,9,9,0,2,2,2,1,無,2017/4/7,121.539761,25.000519,2050
文山區,40.7,145.21,22.89437839,4,7,0,3,2,2,1,坡道平面,2017/4/16,121.54821,24.998989,2200
大安區,16.09,51.27,21.85671164,1,6,0,0,1,1,1,無,2017/3/19,121.541754,25.029816,1250
大安區,8.22,64,26.91910169,6,15,0,2,2,1,1,無,2017/4/15,121.537432,25.033937,1500
大安區,18.27,98.42,32.13755245,4,7,0,3,2,2,1,無,2017/3/27,121.552419,25.020334,1560
大安區,18.7,103.17,36.01442877,3,7,0,3,2,2,1,無,2017/4/15,121.555482,25.0207,2050
信義區,40.15,162.06,18.84227602,8,12,0,3,2,2,1,坡道平面,2017/3/4,121.566066,25.029733,4100
松山區,7.13,72.17,27.37085635,5,11,1,2,2,2,1,無,2017/4/4,121.567452,25.05411,1180
松山區,36.22,151.93,22.74653141,6,10,0,4,2,2,1,坡道機械,2017/3/28,121.545237,25.062895,2871
松山區,22.54,102.94,36.18965482,1,7,0,2,2,2,1,無,2017/4/26,121.560983,25.050247,4000
松山區,27.33,139.31,37.38612018,4,7,0,4,2,2,1,無,2017/5/6,121.544972,25.058595,3218
大安區,25.9,96.34,34.82891504,2,5,0,3,2,2,0,無,2017/4/30,121.553945,25.019172,1388
文山區,44.31,165.84,19.85530161,7,10,0,3,2,2,1,坡道平面,2017/4/4,121.565141,24.983737,2150
大安區,33.17,180.87,15.27204528,4,7,0,3,2,2,1,坡道機械,2017/4/26,121.531738,25.024107,3700
大安區,38.95,374.35,1.347050247,15,23,0,4,2,2,1,坡道平面,2017/5/17,121.543377,25.044595,13452
文山區,27.68,284.2,3.227992361,14,15,0,3,2,2,1,坡道平面,2017/4/20,121.542872,24.997928,3773
文山區,4.92,56.22,22.41798257,11,18,0,2,1,1,1,無,2017/5/11,121.541968,24.988412,800
文山區,28.01,173.84,24.06620259,8,8,0,4,2,3,1,升降平面,2017/4/10,121.56167,24.981338,2152
文山區,46.95,194.64,19.85530161,8,11,0,4,2,2,1,坡道平面,2017/5/1,121.547687,25.003653,2200
文山區,51.82,131.78,12.96398968,8,10,0,3,2,2,1,無,2017/5/8,121.573565,25.0012,1600
文山區,18.93,48.85,21.73624373,12,18,0,1,1,1,1,無,2017/4/26,121.558851,25.010453,752
文山區,55.25,220.76,23.84990794,6,13,0,3,2,2,1,坡道平面,2017/4/8,121.576669,25.003007,2060
松山區,38.75,102.77,44.14053677,1,4,0,3,2,1,0,無,2017/4/21,121.56806,25.059078,1300
松山區,51.53,188.09,7.989212646,7,11,0,3,2,2,1,坡道平面,2017/3/16,121.559273,25.055921,4350
松山區,23.74,93.06,31.32713197,4,5,0,2,2,2,0,無,2017/4/26,121.566524,25.052033,1665
大安區,59.28,451.48,14.27270923,4,16,0,4,2,2,1,坡道平面,2017/4/11,121.547822,25.020952,12874
大安區,30.05,277.7,12.2685613,6,13,0,3,2,2,1,坡道平面,2017/5/4,121.557233,25.029534,6500
大安區,13.76,57.95,23.76777073,2,7,0,3,2,2,1,坡道機械,2017/5/12,121.541762,25.030004,1000
文山區,11.69,67.75,9.265077312,5,9,0,2,1,1,1,無,2017/5/7,121.544929,24.998753,1168
大安區,18.43,99.78,30.02936405,1,14,1,1,1,1,1,無,2017/5/3,121.538169,25.041136,3000
大安區,15.19,179.3,0.703642101,12,25,0,4,2,2,1,坡道機械,2017/4/4,121.532557,25.016748,6080
松山區,19.68,214.6,33.61054642,10,16,0,4,2,2,1,坡道平面,2017/4/25,121.56806,25.059078,3650
大安區,57.61,259.85,36.96995832,5,6,0,4,1,2,1,無,2017/4/17,121.537217,25.034621,2700
松山區,25.42,133.33,36.91520018,5,7,0,3,2,1,1,無,2017/4/22,121.559776,25.050795,2750
信義區,42.5,91.36,48.0612196,3,4,0,3,2,1,0,無,2017/4/21,121.574917,25.042083,1700
松山區,6.26,55.22,19.7704265,5,14,1,1,1,1,1,無,2017/3/21,121.579786,25.051573,250
信義區,14.39,69.69,26.2948589,4,6,0,2,1,1,1,無,2017/4/29,121.570186,25.025646,1415
文山區,48.11,106.46,18.37683183,3,11,0,2,2,2,1,坡道機械,2017/4/18,121.560463,24.990044,1668
文山區,19.8,157.47,0.339500469,6,15,0,3,2,2,1,升降機械,2017/5/16,121.562321,24.982386,2836
文山區,13.92,124.25,6.294448209,13,22,0,2,2,1,1,坡道平面,2017/4/30,121.535608,25.001335,2280
松山區,3.29,37.58,31.30249081,8,12,0,1,1,1,1,無,2017/5/5,121.547323,25.048307,858
松山區,4.44,46.05,28.38114403,11,12,0,1,1,1,1,無,2017/5/11,121.557651,25.048345,970
信義區,14.44,119.65,10.33559895,10,19,0,1,1,1,1,坡道平面,2017/4/30,121.574147,25.032986,2550
大安區,13.44,93.92,33.43805828,5,7,0,2,2,2,1,無,2017/5/6,121.554522,25.035605,2450
大安區,16.29,64.14,15.95378413,3,6,0,1,1,1,1,無,2017/4/28,121.529973,25.031343,2100
文山區,24.09,119.08,22.17157094,9,16,0,3,2,2,1,無,2017/2/21,121.554293,24.979068,1400
松山區,9.16,110.48,38.68115019,13,15,0,3,2,1,1,無,2017/4/22,121.544282,25.052986,2120
信義區,39.33,217.13,9.240436149,11,13,0,3,2,2,1,坡道平面,2017/4/25,121.563728,25.02154,3100
松山區,29.75,82.94,45.00023957,4,4,0,3,2,2,0,無,2017/4/1,121.560818,25.059007,1812
松山區,20.47,189.27,1.2895542,6,12,0,3,2,2,1,坡道平面,2017/4/13,121.568223,25.05682,3850
信義區,27.25,66.81,42.53612326,3,4,0,3,2,2,0,無,2017/4/27,121.567892,25.042041,1410
松山區,9.44,56.87,34.83439085,3,7,0,2,1,1,1,無,2017/4/30,121.56771,25.063268,1088
信義區,5.39,37.64,11.82502036,5,11,1,2,1,1,1,無,2017/3/28,121.582085,25.043807,1168
信義區,20.17,46.87,43.33559211,1,4,0,2,2,2,0,無,2017/4/25,121.565359,25.024971,870
大安區,12.12,143.37,32.35110919,7,12,1,4,2,2,1,無,2017/4/17,121.557233,25.029534,3260
文山區,25.1,83.08,6.113746347,14,19,0,2,2,1,1,無,2017/3/27,121.577706,25.000722,1753
大安區,12.98,154.99,9.259601498,7,14,0,3,2,2,1,坡道機械,2017/5/5,121.532557,25.016748,3580
松山區,18.51,94.19,34.72213666,7,7,0,3,4,2,1,無,2017/4/22,121.566939,25.052499,1850
信義區,17.7,132.46,20.61370186,12,16,0,3,1,2,1,坡道機械,2017/5/19,121.570547,25.022908,2530
信義區,38.05,118.94,36.23893714,5,5,0,2,2,1,0,無,2017/4/24,121.560182,25.024505,1200
信義區,10.55,68.39,32.87678734,3,15,1,2,1,1,1,無,2017/4/24,121.58089,25.032686,990
松山區,7.13,72.17,27.45573147,6,11,1,2,1,1,1,無,2017/5/5,121.567452,25.05411,1300
文山區,16.46,63.65,1.267650944,4,12,0,2,1,1,1,無,2017/5/6,121.564715,24.983371,1050
文山區,40.38,148.43,21.9607521,7,7,0,3,2,2,1,坡道平面,2017/3/27,121.550312,24.98608,1400
文山區,45.5,74.35,47.59577541,2,4,0,3,1,1,0,無,2017/4/14,121.542646,24.998017,1068
文山區,25.98,86.73,33.69268363,4,5,0,3,2,1,0,無,2017/5/2,121.561958,24.995832,800
松山區,18.04,40.3,46.24872516,1,4,0,1,1,1,0,無,2017/4/10,121.565271,25.065799,370
松山區,45.87,153.66,29.04371753,16,17,0,3,2,2,1,無,2017/5/5,121.554343,25.059059,4200
松山區,36.44,115.61,30.53313894,4,5,0,3,2,2,0,無,2017/5/2,121.56815,25.055916,1920
松山區,24.53,116.23,25.16136539,6,7,0,2,2,1,1,無,2017/5/7,121.561487,25.055205,2200
松山區,6.98,43.01,31.11631313,2,7,0,1,1,1,1,無,2017/5/2,121.547801,25.053425,850
信義區,48.03,368.89,4.016509579,10,12,0,3,2,3,1,坡道平面,2017/5/16,121.569753,25.043451,11000
大安區,12.99,66.59,35.31626248,11,11,1,2,1,1,1,無,2017/4/25,121.543107,25.043019,1242
文山區,19.17,80.39,16.50957925,3,10,0,2,2,2,1,無,2017/4/29,121.555145,24.981342,1160
文山區,10.23,129.55,6.962497519,4,12,0,1,2,2,1,坡道機械,2017/5/6,121.570087,24.988461,1820
大安區,14.78,78.55,5.990540531,7,7,0,1,2,1,1,無,2017/5/2,121.525651,25.033498,2475
松山區,25.1,123.61,33.30937665,5,7,0,3,2,2,1,無,2017/5/19,121.555238,25.049882,2650
大安區,23.3,120.64,5.089769126,4,7,0,1,2,1,1,無,2017/5/2,121.537156,25.03487,3500
大安區,16.62,87.28,31.9239957,9,15,0,2,2,1,1,無,2017/4/24,121.546784,25.0254,1783
信義區,5.63,40.06,11.84144781,4,11,1,1,1,1,1,無,2017/4/3,121.582085,25.043807,1216
松山區,27.75,79.83,45.38628445,2,4,0,2,2,1,0,無,2017/5/2,121.568569,25.054281,1480
信義區,121.69,581.33,-0.227246282,1,6,0,2,3,3,1,升降平面,2015/12/9,121.569208,25.017719,12240
信義區,34.5,112.41,47.68612634,3,4,0,5,0,5,0,無,2017/5/6,121.565359,25.024971,1755
松山區,51.38,103.33,43.73806444,3,4,0,3,2,2,0,無,2017/5/4,121.555758,25.056145,2050
文山區,32,75.95,33.7583934,5,12,0,2,2,1,1,無,2017/4/30,121.570105,25.000022,999
文山區,38,192.24,6.442295187,14,14,0,3,2,2,1,坡道平面,2017/4/14,121.535608,25.001335,2888
文山區,56.98,195.11,27.33252565,7,7,0,3,2,2,1,坡道平面,2017/4/12,121.554186,24.97989,2650
文山區,27.68,245.95,3.296440036,11,15,0,3,2,2,1,坡道平面,2017/5/15,121.542872,24.997928,3850
文山區,38.06,138.88,35.17662923,3,5,0,3,2,2,0,無,2017/4/28,121.536899,24.996645,1800
文山區,9.37,64.27,18.54931997,4,11,1,5,2,2,1,無,2017/3/7,121.554186,24.97989,1125
文山區,131.54,173.35,18.65336044,1,4,0,3,2,2,1,無,2017/4/10,121.570588,24.992042,2280
文山區,27.03,103.83,19.68007557,3,6,0,3,2,2,1,坡道機械,2017/4/21,121.53755,24.997878,1400
松山區,40,97.5,33.86517177,3,4,0,3,2,2,0,無,2017/4/19,121.568333,25.061662,1650
松山區,28,133.52,15.09134342,12,18,0,3,2,1,1,無,2017/4/22,121.554343,25.059059,2590
松山區,36.2,124.11,38.78519066,4,5,0,3,2,2,0,無,2017/5/16,121.545143,25.061584,2450
松山區,24.18,112.29,10.1603729,6,14,0,4,2,2,1,坡道平面,2017/2/14,121.562714,25.055696,880
大安區,20.73,103.19,31.79805198,3,6,0,3,2,1,1,無,2017/5/9,121.554869,25.042891,1100
文山區,35.33,61.59,21.9607521,2,10,0,2,2,1,1,無,2017/5/1,121.560796,25.0093,766
文山區,27.46,123.87,18.33302532,3,16,0,3,2,2,1,坡道平面,2017/5/20,121.53751,24.999656,1860
文山區,30.92,72.8,36.49082459,5,5,0,3,2,2,0,無,2017/5/1,121.538522,25.007072,1200
信義區,12.63,73.87,11.50742315,11,11,1,2,1,2,1,無,2017/4/9,121.582085,25.043807,2698
松山區,2.12,25.1,33.38056223,10,16,0,1,1,1,1,無,2017/5/16,121.56806,25.059078,500
信義區,34.5,91.24,40.08295858,4,4,0,3,1,1,0,無,2017/3/28,121.5804,25.045535,1500
松山區,16.81,130.62,36.93710343,2,12,0,4,2,2,1,無,2017/4/28,121.56806,25.059078,3000
大安區,22.85,117.67,31.04512755,7,18,0,3,2,2,1,無,2017/5/1,121.538752,25.029247,2420
文山區,17.17,53.7,12.56973107,3,8,0,1,1,1,1,無,2017/4/6,121.573457,24.989522,760
文山區,10.7,43.44,22.59320862,8,13,0,1,1,1,1,無,2017/5/22,121.552096,25.003322,666
大安區,9.37,119.18,35.19031876,3,12,1,3,2,2,1,無,2017/5/4,121.539612,25.024861,2528
大安區,13.61,96.77,30.96299034,11,14,0,4,0,4,1,無,2017/5/6,121.538405,25.0345,2528
大安區,8.15,84.35,33.72827642,4,14,0,2,2,1,1,無,2017/5/8,121.550505,25.033594,2210
大安區,19.39,101.04,31.96506431,3,19,0,3,2,1,1,無,2017/5/9,121.545575,25.02651,1938
大安區,16.29,64.14,15.92366715,3,6,0,1,1,1,1,無,2017/4/17,121.529973,25.031343,2040
